date,avg,min,max
2025-01-01,-0.33141626385536194,-0.47912014801334263,-0.039483837783319944
2025-01-02,-0.5474429970861228,-0.9617055654514004,-0.10487306863065099
2025-01-03,-1.1771740893626512,-1.470114469530841,-0.6198604702937544
2025-01-04,-0.9292108765717434,-1.2168412042253447,-0.6099337894244381
2025-01-05,0.16654316817130432,0.02700189070305225,0.33690191952094983
2025-01-06,-0.04863140943689459,-0.25216618180320294,0.32024234533344753
2025-01-07,0.28088784961930974,-0.2085822224620754,1.5496048927334987
2025-01-08,0.9146969885513674,-0.26315754652012185,2.1793118841897954
2025-01-09,1.6671466384657954,0.07734709978094186,2.8778991655515243
2025-01-10,0.6337053299316209,0.06838017080942642,1.2736073345332481
2025-01-11,0.9453327154184368,0.1015248409257581,1.7879617214235022
2025-01-12,-0.13172441550332664,-0.28204372871131306,0.1347867411007757
2025-01-13,-0.2888628076886153,-0.6965976444403507,0.24209161936250312
2025-01-14,-0.2856492961279938,-0.45692524314008837,0.3068326711653366
2025-01-15,0.16711667325458046,0.0479151383042133,0.3093183350129485
2025-01-16,0.11125191519837685,-0.006910297553998733,0.4633976925215064
2025-01-17,-0.5021054913075536,-0.6983953118336834,-0.13595620737141034
2025-01-18,-0.7039572507772366,-1.1028832197209157,-0.24237275660714055
2025-01-19,-1.0192505543444836,-1.1393220661265397,-0.725920796393461
2025-01-20,-0.04748491257642798,-0.18765766918692944,0.13407635688796316
2025-01-21,0.15365070427130725,-0.002226400189105698,0.37319177389182157
2025-01-22,1.3968172233141207,0.6296947598454673,1.810253022591622
2025-01-23,-0.23724538877255893,-0.6167034559996835,0.12365786731255478
2025-01-24,-0.730025275494172,-1.074793577196146,-0.22684700878929703
2025-01-25,-0.9355264700108438,-1.2207400798819552,-0.7707104488472418
2025-01-26,-0.0850934333986585,-0.32662045583164434,0.3944969761618165
2025-01-27,-0.33270657859011743,-0.4868869439171371,-0.2112671285863608
2025-01-28,-0.35736794923337034,-0.4816972315320091,0.14681379497067198
2025-01-29,-0.7342808281510136,-1.0290157245797587,-0.18304876983158
2025-01-30,-0.4206886117931695,-1.1030387204042686,-0.15427486598472814
2025-01-31,0.1296264246829994,0.014912217855435284,0.2862422200883886
2025-02-01,-0.14859681040933923,-0.2696529328827937,0.15890552679007058
2025-02-02,-0.6151893622859467,-1.1213558912297379,-0.11848497607681165
2025-02-03,-1.1311545706194068,-1.6279001235991177,-0.3821190297598937
2025-02-04,-0.9191101847124704,-1.2956575155281471,-0.5729397060886422
2025-02-05,-0.34766367694848443,-0.3702832162386875,-0.21834914346217296
2025-02-06,-0.31768641861908614,-0.64960780749859,0.012926956298596498
2025-02-07,-0.3800336229090528,-0.6925981044781738,0.019164225779005513
2025-02-08,-0.33872099507565867,-0.7215969982168933,0.3227733075617379
2025-02-09,-0.40240449570485254,-0.7264944911016172,0.018891667990054144
2025-02-10,-0.6523285117677307,-0.9332169890413063,-0.3363632857798108
2025-02-11,0.12008616849083184,-0.13020687922829843,0.2956083193426678
2025-02-12,-0.27006241798436253,-0.6800711904837653,-0.09428957849729458
2025-02-13,-0.7827762552011065,-0.883950948716799,-0.6164765357968585
2025-02-14,-0.8670113676473524,-1.2128715515158521,-0.5138843059537622
2025-02-15,-0.5317755107792687,-0.8757056568672777,-0.07311730831858404
2025-02-16,-0.11456768807236477,-0.22669601440403997,0.03893524408338811
2025-02-17,-0.051867560975856195,-0.3766444325453853,0.7121853828437286
2025-02-18,-0.17845414447004818,-0.5238313559962685,0.09337691470392219
2025-02-19,-0.8776717854533963,-1.1732338666936986,-0.3560608932792282
2025-02-20,-0.5630031487973565,-0.8042042255416069,0.007793019525703472
2025-02-21,-0.979631458275278,-1.3933390378977073,-0.24288828670968274
2025-02-22,0.24936136528984912,0.08391391858448263,0.4848277717837466
2025-02-23,-0.27799595591644494,-0.5270749330530105,0.2597895766576908
2025-02-24,-0.2745475738374527,-0.800151169299741,0.2424459187895718
2025-02-25,-0.42970607204397493,-0.8252817988404663,0.24072131514573286
2025-02-26,-0.38320639832139236,-0.8525983095184394,0.38556283712456396
2025-02-27,-0.13536101470365336,-0.3339602425700469,-0.02553756258490103
2025-02-28,-0.09694991070236905,-0.3862663284730046,0.1062464639545642
2025-03-01,-0.3752764045698796,-1.0512549877185646,0.03572822734717121
2025-03-02,-0.612753760987569,-0.9675678610819091,0.17201165987006484
2025-03-03,-0.3707810419071688,-0.5483650565157258,0.03885984399407909
2025-03-04,0.06499335047799897,-0.12165020057013445,0.2841665256069954
2025-03-05,-0.16714347555662198,-0.34475296735797967,0.00708469143138043
2025-03-06,-0.6096882872310663,-0.960728943349658,-0.33143058419213584
2025-03-07,-0.41642217543657334,-0.6460717916500262,0.2437032908203867
2025-03-08,-0.4663029259857661,-0.8313154685605558,0.32837749034752384
2025-03-09,-0.26630904371128805,-0.44449925422748365,0.33269143824869274
2025-03-10,0.17641300643328223,0.026814952492662095,0.3925291995488661
2025-03-11,-0.1923218539045544,-0.9792130589502771,0.28725010156683106
2025-03-12,-0.4137864340989584,-1.1769615218585538,0.28236111998608804
2025-03-13,-0.7538794608182543,-1.0644612813135974,-0.005241879262027908
2025-03-14,-0.8209412344250029,-0.9155185818688638,-0.45874134450166665
2025-03-15,-0.25505942044880103,-0.3992002867169404,0.02010924394708774
2025-03-16,-0.23740927497950537,-0.34840726852479625,0.13953883945955856
2025-03-17,-0.6827363377030156,-1.5087489407263794,0.5152270197873948
2025-03-18,-0.3162213120603588,-0.6319049000751411,0.20811827480815626
