date,avg,min,max
2025-07-24,1891.644790947431,1891.6447176604643,1891.6448751557868
2025-07-25,1828.2837185683775,1826.8488267372695,1871.5554421967759
2025-07-26,1721.2154445369208,1721.2154079508691,1721.2155077762277
2025-07-27,1903.1101063483882,1903.1100547581113,1903.1101667005985
2025-07-28,1905.5817669826247,1905.5816974114166,1905.5818354513642
2025-07-29,1912.2756381924219,1912.2755894925751,1912.275706257075
2025-07-30,1897.3116420439649,1897.3115633839643,1897.3117109770126
2025-08-01,1905.3147712655602,1905.1925662520055,1907.9246933283846
2025-08-02,1894.4769300346336,1894.4768515523808,1894.4769967048912
2025-08-03,1880.2514508171723,1873.9201832972155,1903.7529127117316
2025-08-05,1851.1329495311638,1819.41837120025,1899.575057281937
